,Time,all.datatransfer.all,all.request.count,cluster.node_count,cluster.node_cpu_count,current_operation,environment,fail.datatransfer.all,fail.datatransfer.max,fail.datatransfer.mean,fail.datatransfer.min,fail.datatransfer.percent50,fail.datatransfer.percent75,fail.datatransfer.percent95,fail.datatransfer.percent99,fail.latency.max,fail.latency.mean,fail.latency.min,fail.latency.percent50,fail.latency.percent75,fail.latency.percent95,fail.latency.percent99,fail.latency.stddev,fail.request.count,fail.request.rps,latency_count.less_or_eq_800,latency_count.more_800_less_1200,latency_count.more_or_eq_1200,node_type,ok.datatransfer.all,ok.datatransfer.max,ok.datatransfer.mean,ok.datatransfer.min,ok.datatransfer.percent50,ok.datatransfer.percent75,ok.datatransfer.percent95,ok.datatransfer.percent99,ok.latency.max,ok.latency.mean,ok.latency.min,ok.latency.percent50,ok.latency.percent75,ok.latency.percent95,ok.latency.percent99,ok.latency.stddev,ok.request.count,ok.request.rps,scenario,session_id,simulation.value,status_code.count,status_code.status,step,test_name,test_suite
45,2024-02-07 14:07:06,0,236240,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.13,0.31,0.07,0.22,0.44,0.74,0.97,0.22,236240,47248,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
46,2024-02-07 14:07:11,0,228302,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.18,0.33,0.07,0.24,0.46,0.77,1.02,0.23,228302,45660,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
47,2024-02-07 14:07:11,0,228302,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.18,0.33,0.07,0.24,0.46,0.76,1.02,0.23,228302,45660,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
48,2024-02-07 14:07:15,0,218082,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,21.8,0.34,0.08,0.24,0.48,0.81,1.1,0.3,218082,43616,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
49,2024-02-07 14:07:15,0,218082,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,21.8,0.34,0.08,0.24,0.48,0.81,1.1,0.3,218082,43616,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
50,2024-02-07 14:07:21,0,219334,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,63.6,0.34,0.07,0.27,0.47,0.79,1.06,0.57,219334,43867,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
51,2024-02-07 14:07:21,0,219334,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,63.6,0.34,0.07,0.27,0.47,0.79,1.06,0.57,219334,43867,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
52,2024-02-07 14:07:25,0,223867,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.2,0.33,0.07,0.26,0.47,0.78,1.05,0.23,223867,44773,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
53,2024-02-07 14:07:25,0,223867,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.2,0.33,0.07,0.26,0.47,0.78,1.05,0.23,223867,44773,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
54,2024-02-07 14:07:31,0,218181,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,84.2,0.34,0.07,0.28,0.47,0.79,1.06,0.73,218181,43636,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
55,2024-02-07 14:07:31,0,218181,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,84.2,0.34,0.07,0.28,0.47,0.79,1.05,0.73,218181,43636,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
56,2024-02-07 14:07:36,0,222776,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.22,0.34,0.08,0.26,0.47,0.79,1.06,0.23,222776,44555,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
57,2024-02-07 14:07:36,0,222776,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.22,0.33,0.07,0.26,0.47,0.79,1.06,0.23,222776,44555,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
58,2024-02-07 14:07:41,0,219663,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,100.0,0.34,0.08,0.26,0.47,0.78,1.04,0.85,219663,43933,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
59,2024-02-07 14:07:41,0,219663,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,100.0,0.34,0.08,0.25,0.46,0.78,1.04,0.82,219663,43933,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
60,2024-02-07 14:07:46,0,228334,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,4.67,0.33,0.07,0.26,0.46,0.76,1.02,0.23,228334,45667,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
61,2024-02-07 14:07:46,0,228334,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,4.67,0.33,0.07,0.25,0.46,0.76,1.01,0.23,228334,45667,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
62,2024-02-07 14:07:50,0,222706,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,112.0,0.34,0.07,0.25,0.46,0.76,1.02,0.9,222706,44541,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
63,2024-02-07 14:07:50,0,222706,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,112.0,0.33,0.07,0.25,0.46,0.76,1.02,0.9,222706,44541,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
64,2024-02-07 14:07:56,0,218042,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.3,0.34,0.08,0.32,0.47,0.79,1.06,0.24,218042,43608,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
65,2024-02-07 14:07:56,0,218042,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,2.3,0.34,0.07,0.32,0.47,0.79,1.06,0.24,218042,43608,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,Reserve balance,test_http_api,gitter.io
66,2024-02-07 14:08:01,0,217768,,,bombing,linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SingleNode,0,0,0,0,0,0,0,0,7.16,0.34,0.08,0.32,0.47,0.8,1.07,0.24,217768,43554,checkConsistency,2024-02-07_11.05.19_session_b8fecd86,15,,,global information,test_http_api,gitter.io
